Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend
1712,Web Development,Upwork,Intermediate,UK,Bank Transfer,70,1105,21.53,53.07,4.0,79,Fixed,56.95,285
1713,Web Development,PeoplePerHour,Beginner,UK,Crypto,265,383,57.42,89.04,3.1,70,Fixed,67.49,34
1714,Digital Marketing,PeoplePerHour,Beginner,USA,PayPal,127,3646,94.78,72.99,3.07,5,Fixed,27.13,20
1715,Content Writing,Fiverr,Beginner,Europe,PayPal,235,7657,54.2,52.91,4.1,67,Hourly,39.49,110
1716,Data Entry,Fiverr,Intermediate,Middle East,Crypto,129,9133,84.03,99.74,3.88,43,Hourly,68.72,487
1717,Digital Marketing,Freelancer,Expert,UK,Mobile Banking,116,1412,76.92,52.89,4.68,16,Fixed,71.4,318
1718,Digital Marketing,PeoplePerHour,Intermediate,Europe,Mobile Banking,276,975,54.24,84.75,3.32,73,Hourly,27.02,347
1719,Customer Support,Upwork,Intermediate,Canada,Crypto,85,5569,66.52,99.18,3.05,35,Fixed,48.54,486
1720,Content Writing,Upwork,Beginner,USA,PayPal,250,2493,43.63,61.96,3.9,83,Fixed,23.47,144
1721,Digital Marketing,Upwork,Beginner,Asia,Mobile Banking,219,4030,55.41,57.11,3.47,43,Fixed,17.13,11
1722,Web Development,Freelancer,Expert,UK,Crypto,239,7310,53.19,56.07,3.1,39,Fixed,73.78,243
1723,Web Development,Freelancer,Expert,Middle East,Bank Transfer,86,1469,72.37,65.16,4.45,10,Fixed,67.44,497
1724,Customer Support,Toptal,Beginner,USA,PayPal,298,109,43.95,55.05,3.22,74,Hourly,63.2,145
1725,SEO,Upwork,Expert,Middle East,Bank Transfer,80,2574,14.48,84.61,4.22,20,Hourly,13.41,238
1726,Graphic Design,Upwork,Expert,Asia,PayPal,19,3847,79.93,53.11,3.56,1,Fixed,69.06,91
1727,Digital Marketing,Freelancer,Beginner,Asia,Mobile Banking,224,1628,70.06,75.47,3.35,6,Hourly,40.66,315
1728,Graphic Design,Freelancer,Intermediate,USA,Bank Transfer,234,7251,95.26,99.83,3.76,53,Fixed,33.97,322
1729,Data Entry,Toptal,Expert,Canada,Bank Transfer,269,757,45.73,90.7,4.6,46,Hourly,48.25,114
1730,App Development,Toptal,Beginner,Europe,Crypto,268,8215,12.43,80.76,3.78,66,Hourly,16.39,14
1731,Web Development,Fiverr,Expert,USA,Mobile Banking,114,5327,16.55,65.31,4.5,38,Hourly,62.97,271
1732,SEO,PeoplePerHour,Expert,Australia,Mobile Banking,204,1830,78.47,81.19,3.25,33,Hourly,50.77,21
1733,Data Entry,Upwork,Beginner,Asia,PayPal,230,2463,11.44,76.35,4.55,67,Fixed,23.06,117
1734,Customer Support,Upwork,Expert,Canada,Crypto,189,7800,91.24,71.3,3.47,77,Hourly,23.18,368
1735,SEO,Toptal,Expert,Asia,Crypto,35,2211,31.76,56.54,4.35,35,Hourly,22.9,94
1736,App Development,Toptal,Expert,Australia,PayPal,106,8850,90.39,94.33,4.13,79,Hourly,13.99,446
1737,App Development,Fiverr,Intermediate,Canada,Bank Transfer,263,358,78.48,72.49,4.86,45,Hourly,51.15,414
1738,Customer Support,PeoplePerHour,Intermediate,Asia,PayPal,103,5489,87.76,59.73,3.77,22,Hourly,68.82,256
1739,Content Writing,Fiverr,Expert,Australia,PayPal,289,4357,25.33,68.39,3.13,68,Hourly,11.22,330
1740,Customer Support,PeoplePerHour,Beginner,Australia,PayPal,270,2414,61.59,70.71,3.04,17,Hourly,13.43,261
1741,Web Development,Upwork,Expert,Asia,Crypto,144,234,13.89,91.38,4.65,5,Hourly,50.09,86
1742,Data Entry,Fiverr,Expert,Asia,PayPal,290,5374,24.22,86.68,4.05,85,Fixed,67.36,392
1743,Content Writing,Toptal,Intermediate,Middle East,PayPal,220,5533,34.44,88.47,4.55,57,Fixed,32.87,435
1744,App Development,Fiverr,Intermediate,USA,PayPal,36,295,75.38,50.55,3.47,88,Fixed,34.47,463
1745,Data Entry,Fiverr,Intermediate,USA,Mobile Banking,92,8480,7.35,70.81,3.69,40,Hourly,51.74,317
1746,SEO,Upwork,Expert,Canada,Bank Transfer,67,8233,90.8,74.07,3.06,30,Fixed,29.19,57
1747,Content Writing,Toptal,Expert,Europe,Bank Transfer,283,5974,11.73,50.96,4.92,42,Fixed,11.86,229
1748,Content Writing,Toptal,Beginner,Asia,Bank Transfer,78,569,40.77,62.99,4.34,7,Fixed,61.47,107
1749,Web Development,Freelancer,Expert,Middle East,Bank Transfer,128,3957,12.7,88.01,4.87,71,Hourly,53.8,18
1750,Customer Support,Freelancer,Expert,USA,Crypto,273,326,78.05,56.86,3.53,88,Fixed,50.65,364
1751,Graphic Design,Freelancer,Intermediate,USA,Crypto,289,5151,18.42,76.77,4.22,19,Fixed,61.92,140
1752,SEO,Upwork,Intermediate,Middle East,PayPal,125,8847,89.05,60.76,4.36,41,Fixed,57.27,378
1753,SEO,Fiverr,Intermediate,UK,Crypto,216,4623,55.37,50.61,3.64,34,Fixed,24.41,159
1754,Customer Support,Toptal,Intermediate,Middle East,Bank Transfer,152,4653,95.1,62.06,4.7,22,Fixed,34.67,99
1755,Content Writing,Toptal,Intermediate,USA,Mobile Banking,82,4103,32.58,98.79,4.89,52,Fixed,18.83,264
1756,Content Writing,Fiverr,Beginner,Europe,PayPal,18,6862,48.16,90.08,4.77,6,Fixed,19.09,237
1757,Web Development,Toptal,Beginner,UK,PayPal,140,6123,70.95,97.98,4.48,74,Hourly,57.33,237
1758,Graphic Design,Fiverr,Beginner,Australia,Bank Transfer,284,191,84.03,74.39,3.55,25,Fixed,70.1,48
1759,SEO,Upwork,Intermediate,Middle East,Bank Transfer,83,1767,45.03,55.49,3.56,66,Fixed,77.39,164
1760,App Development,Upwork,Intermediate,Australia,Bank Transfer,247,7363,89.78,77.4,4.93,10,Hourly,53.98,286
1761,Digital Marketing,Upwork,Intermediate,UK,Crypto,197,5764,16.21,72.72,3.02,74,Hourly,22.89,414
1762,Digital Marketing,Fiverr,Beginner,UK,PayPal,246,449,72.33,92.22,4.43,26,Hourly,17.4,58
1763,Graphic Design,Fiverr,Intermediate,UK,Bank Transfer,55,4813,38.08,54.9,4.41,5,Hourly,66.9,182
1764,Data Entry,PeoplePerHour,Beginner,Canada,Mobile Banking,236,9764,14.63,74.41,4.25,86,Hourly,50.51,146
1765,Web Development,Toptal,Intermediate,Middle East,PayPal,263,9576,41.73,57.5,4.98,68,Fixed,53.28,446
1766,Graphic Design,Toptal,Expert,Asia,PayPal,222,6305,88.62,66.23,3.62,71,Fixed,64.7,385
1767,Customer Support,PeoplePerHour,Beginner,Europe,Crypto,210,288,98.15,86.87,3.68,50,Fixed,59.23,300
1768,Customer Support,PeoplePerHour,Expert,Europe,PayPal,124,3265,42.32,73.8,3.16,17,Hourly,68.41,95
1769,Digital Marketing,Upwork,Beginner,Australia,Bank Transfer,84,7591,89.21,68.79,3.89,11,Fixed,13.93,42
1770,Content Writing,PeoplePerHour,Intermediate,Australia,Bank Transfer,46,3697,53.42,69.72,3.52,53,Fixed,62.33,353
1771,Digital Marketing,Fiverr,Intermediate,Asia,Mobile Banking,25,5458,73.12,72.97,3.69,50,Hourly,69.56,256
1772,Content Writing,Freelancer,Expert,Australia,PayPal,14,9858,9.31,89.25,4.67,8,Hourly,30.03,212
1773,Web Development,Fiverr,Intermediate,Middle East,PayPal,157,6390,57.94,94.6,4.87,62,Fixed,54.83,188
1774,Content Writing,PeoplePerHour,Beginner,USA,Crypto,298,2479,11.67,97.77,3.37,89,Hourly,31.99,130
1775,Graphic Design,Toptal,Intermediate,Australia,Bank Transfer,90,3702,30.52,89.35,3.75,85,Fixed,77.06,346
1776,Content Writing,Fiverr,Intermediate,UK,Mobile Banking,117,9963,58.85,65.77,4.86,76,Hourly,12.34,299
1777,Data Entry,Toptal,Beginner,Australia,Bank Transfer,193,6357,81.68,84.41,3.12,29,Fixed,50.59,390
1778,Customer Support,Fiverr,Expert,UK,PayPal,116,9514,58.28,71.88,3.18,44,Fixed,21.66,288
1779,Graphic Design,Toptal,Expert,Canada,PayPal,179,5190,93.94,62.73,3.33,45,Fixed,59.86,136
1780,Customer Support,Fiverr,Intermediate,USA,Mobile Banking,8,2928,81.98,92.04,4.19,29,Hourly,22.31,29
1781,Web Development,Toptal,Beginner,USA,PayPal,226,1585,19.84,51.92,3.3,88,Hourly,26.48,145
1782,Graphic Design,Freelancer,Expert,Asia,Mobile Banking,225,8777,41.95,95.09,4.94,59,Hourly,44.61,311
1783,Data Entry,Upwork,Expert,Middle East,Mobile Banking,175,6304,68.51,73.07,3.89,15,Hourly,74.04,473
1784,Web Development,Fiverr,Intermediate,Middle East,Bank Transfer,217,998,94.15,81.86,4.0,70,Fixed,24.82,467
1785,Digital Marketing,Freelancer,Beginner,Europe,Mobile Banking,257,3991,98.83,82.97,3.49,44,Fixed,20.1,485
1786,Data Entry,Upwork,Expert,Canada,PayPal,128,9263,77.5,94.76,3.94,36,Fixed,63.13,104
1787,Web Development,Fiverr,Intermediate,Asia,Crypto,132,6653,59.51,81.83,4.32,84,Fixed,45.04,286
1788,App Development,Freelancer,Intermediate,Middle East,Crypto,217,8675,76.88,80.7,4.5,57,Hourly,73.82,455
1789,Content Writing,Freelancer,Intermediate,UK,PayPal,116,1453,30.96,53.33,4.51,64,Hourly,20.26,190
1790,Graphic Design,Freelancer,Intermediate,Canada,Crypto,89,7869,31.94,75.92,4.16,76,Hourly,55.21,470
1791,Web Development,PeoplePerHour,Expert,USA,Crypto,8,3561,67.16,57.51,4.81,38,Hourly,26.3,177
1792,Graphic Design,Toptal,Beginner,UK,Mobile Banking,69,2985,87.82,86.87,4.63,17,Fixed,20.97,344
1793,Content Writing,Upwork,Intermediate,Asia,Crypto,124,4928,97.13,75.61,4.51,27,Hourly,57.84,238
1794,Web Development,Toptal,Intermediate,Asia,Crypto,247,7556,37.43,84.01,3.11,17,Hourly,51.56,0
1795,Digital Marketing,Toptal,Expert,Canada,Crypto,141,7641,80.67,52.08,3.01,63,Hourly,62.84,109
1796,App Development,Toptal,Intermediate,USA,Bank Transfer,251,5110,85.9,54.24,3.42,11,Fixed,31.66,337
1797,App Development,Freelancer,Intermediate,Middle East,PayPal,49,3383,64.2,85.82,4.33,64,Fixed,41.36,274
1798,Data Entry,Toptal,Beginner,UK,Mobile Banking,150,1652,38.02,53.6,3.82,39,Fixed,38.38,370
1799,Web Development,PeoplePerHour,Intermediate,UK,Crypto,180,8470,63.81,53.56,3.8,2,Hourly,78.89,381
1800,Content Writing,Fiverr,Expert,USA,PayPal,46,2246,60.52,50.61,4.77,66,Fixed,30.46,233
1801,Web Development,Freelancer,Beginner,UK,Crypto,93,160,62.62,97.83,4.79,54,Fixed,30.64,63
1802,Graphic Design,Upwork,Expert,Middle East,Bank Transfer,222,9486,63.83,86.88,4.82,29,Fixed,34.82,243
1803,SEO,Fiverr,Beginner,Middle East,Bank Transfer,232,6073,85.47,67.66,3.63,45,Fixed,49.52,52
1804,Customer Support,Fiverr,Beginner,Middle East,Crypto,295,4209,21.16,64.83,4.38,88,Fixed,27.66,261
1805,Web Development,Fiverr,Intermediate,USA,Crypto,71,3917,39.89,67.49,3.54,88,Fixed,74.07,16
1806,App Development,Toptal,Intermediate,Australia,Crypto,255,9619,60.67,88.73,3.38,80,Hourly,28.6,301
1807,App Development,Toptal,Intermediate,Australia,Bank Transfer,45,7691,31.92,83.07,3.37,31,Hourly,72.71,492
1808,Customer Support,Freelancer,Expert,Asia,Bank Transfer,103,5054,97.92,59.26,3.68,49,Fixed,17.24,455
1809,App Development,Toptal,Intermediate,Asia,PayPal,83,8254,30.0,58.71,3.86,9,Hourly,55.96,373
1810,Digital Marketing,Toptal,Intermediate,UK,Mobile Banking,203,7127,49.61,54.92,4.66,27,Fixed,73.49,233
1811,Web Development,Toptal,Beginner,Middle East,Mobile Banking,151,3311,88.35,83.02,3.24,56,Hourly,21.81,72
1812,Data Entry,Freelancer,Intermediate,UK,Bank Transfer,110,712,12.61,88.22,4.47,78,Fixed,77.78,356
1813,Web Development,Freelancer,Intermediate,USA,Mobile Banking,197,8935,82.97,63.25,4.06,45,Hourly,41.7,438
1814,SEO,PeoplePerHour,Intermediate,UK,Crypto,126,3440,59.25,51.05,3.58,89,Fixed,76.2,90
1815,App Development,PeoplePerHour,Intermediate,Europe,PayPal,81,9423,8.02,54.11,3.99,43,Fixed,57.38,483
1816,Graphic Design,PeoplePerHour,Beginner,Australia,Bank Transfer,116,3068,90.78,98.39,3.6,22,Hourly,31.11,5
1817,App Development,PeoplePerHour,Intermediate,UK,Bank Transfer,174,9746,8.72,64.77,4.19,33,Fixed,23.18,197
1818,Web Development,Fiverr,Beginner,UK,Mobile Banking,10,1952,53.95,88.46,3.87,27,Hourly,31.26,364
1819,Digital Marketing,Fiverr,Expert,Canada,Crypto,201,4221,9.66,81.23,3.33,40,Fixed,16.51,195
1820,Content Writing,PeoplePerHour,Intermediate,UK,PayPal,102,378,11.76,69.1,3.23,26,Fixed,20.07,469
1821,Web Development,PeoplePerHour,Intermediate,Europe,Mobile Banking,234,9681,89.28,60.28,4.09,83,Fixed,17.33,295
1822,Web Development,Upwork,Intermediate,Australia,Bank Transfer,172,6345,77.75,56.07,4.8,45,Fixed,39.61,346
1823,Data Entry,Fiverr,Beginner,Canada,Bank Transfer,269,3896,23.71,80.75,3.69,45,Hourly,65.69,484
1824,Digital Marketing,Upwork,Intermediate,USA,Mobile Banking,12,274,63.94,88.73,4.47,26,Hourly,19.9,321
1825,SEO,Upwork,Intermediate,Asia,Crypto,176,2570,80.49,82.2,4.32,70,Hourly,19.12,136
1826,Content Writing,Toptal,Expert,USA,PayPal,199,8114,89.51,76.52,4.86,67,Hourly,55.04,266
1827,App Development,Freelancer,Beginner,Australia,PayPal,273,3764,49.49,52.1,4.64,6,Hourly,23.8,403
1828,Graphic Design,Fiverr,Beginner,Asia,PayPal,23,2457,90.26,98.42,4.13,28,Fixed,16.83,115
1829,Web Development,PeoplePerHour,Expert,USA,PayPal,53,6733,53.25,89.94,4.31,67,Fixed,21.68,42
1830,SEO,PeoplePerHour,Beginner,Europe,Crypto,162,860,70.38,64.64,4.8,13,Hourly,74.66,230
1831,Content Writing,Freelancer,Intermediate,UK,Bank Transfer,70,6802,98.01,99.0,3.8,63,Fixed,67.5,57
1832,Graphic Design,Fiverr,Intermediate,Australia,Bank Transfer,63,3167,27.42,80.09,3.65,13,Hourly,34.78,205
1833,SEO,PeoplePerHour,Expert,Asia,PayPal,163,4823,21.01,79.12,3.02,77,Fixed,55.91,409
1834,Digital Marketing,PeoplePerHour,Beginner,Canada,PayPal,275,3340,37.49,87.4,4.65,1,Hourly,47.61,293
1835,Digital Marketing,Toptal,Beginner,UK,PayPal,125,2301,20.62,90.59,4.6,40,Fixed,57.4,93
1836,Content Writing,Upwork,Beginner,USA,Mobile Banking,258,4711,32.0,82.82,3.21,37,Fixed,57.79,35
1837,App Development,PeoplePerHour,Expert,USA,Mobile Banking,265,4656,75.58,56.4,4.15,31,Hourly,54.01,229
1838,Customer Support,Fiverr,Intermediate,Canada,Bank Transfer,139,9165,50.36,66.91,3.93,17,Fixed,28.63,226
1839,Graphic Design,Freelancer,Expert,Europe,Bank Transfer,278,6471,40.63,96.4,3.24,9,Hourly,12.73,182
1840,Digital Marketing,Toptal,Intermediate,Canada,PayPal,60,3102,40.03,61.23,4.96,64,Fixed,41.89,261
1841,Customer Support,Fiverr,Expert,Australia,Mobile Banking,100,8257,23.48,68.61,3.43,57,Hourly,72.37,130
1842,Content Writing,Toptal,Intermediate,Canada,Crypto,118,4501,47.5,71.6,3.13,13,Fixed,49.86,64
1843,Digital Marketing,Upwork,Beginner,USA,Mobile Banking,32,4975,64.34,71.97,4.19,37,Hourly,68.27,379
1844,Digital Marketing,PeoplePerHour,Beginner,Europe,Bank Transfer,6,2696,18.22,80.65,4.48,14,Fixed,79.41,447
1845,SEO,Fiverr,Beginner,Europe,Mobile Banking,216,9343,97.42,97.15,3.06,75,Fixed,21.45,185
1846,Customer Support,Freelancer,Expert,Middle East,Bank Transfer,72,9332,47.11,62.03,4.32,25,Hourly,58.42,116
1847,SEO,Upwork,Expert,Canada,PayPal,132,2956,95.06,56.08,4.06,78,Hourly,57.2,185
1848,Digital Marketing,Upwork,Expert,Australia,Crypto,28,1796,17.79,59.87,3.21,57,Hourly,78.6,273
1849,Customer Support,Toptal,Beginner,USA,PayPal,257,4359,77.89,94.35,3.35,71,Hourly,78.99,150
1850,Data Entry,Upwork,Intermediate,UK,PayPal,234,9962,63.68,82.29,4.14,88,Fixed,58.07,351
1851,Customer Support,Fiverr,Beginner,Europe,Crypto,180,498,82.91,64.3,3.59,42,Fixed,27.05,412
1852,SEO,Toptal,Beginner,Canada,Crypto,225,3062,62.06,90.8,4.88,42,Fixed,65.9,150
1853,Graphic Design,Upwork,Intermediate,Middle East,Crypto,40,1618,96.47,93.07,4.64,47,Fixed,17.49,383
1854,Content Writing,Freelancer,Intermediate,Australia,Bank Transfer,6,3541,64.56,92.33,4.97,44,Fixed,64.65,35
1855,Content Writing,Fiverr,Intermediate,Australia,PayPal,278,7360,79.54,95.95,3.52,41,Hourly,73.71,325
1856,App Development,Freelancer,Intermediate,Asia,Bank Transfer,181,6933,88.37,62.61,4.94,3,Hourly,36.8,464
1857,Graphic Design,Freelancer,Beginner,USA,Crypto,268,6034,72.89,87.75,3.86,1,Hourly,54.14,465
1858,Graphic Design,Toptal,Expert,Europe,Bank Transfer,190,9289,54.8,73.03,3.7,79,Hourly,40.11,94
1859,Graphic Design,PeoplePerHour,Beginner,USA,Crypto,19,7138,30.92,92.1,3.1,11,Hourly,40.64,133
1860,App Development,Toptal,Intermediate,Middle East,Mobile Banking,283,4818,86.18,86.42,3.11,7,Fixed,31.73,161
1861,Graphic Design,Fiverr,Expert,UK,Crypto,198,1114,50.65,88.82,4.38,12,Fixed,63.35,43
1862,Web Development,Fiverr,Expert,UK,PayPal,202,3871,63.97,82.81,3.92,38,Hourly,75.53,299
1863,App Development,Toptal,Beginner,UK,PayPal,68,8809,12.53,58.87,3.45,54,Hourly,75.85,282
1864,Content Writing,PeoplePerHour,Beginner,Australia,PayPal,294,1486,52.25,77.25,4.23,67,Hourly,22.23,355
1865,Web Development,Toptal,Beginner,Europe,Bank Transfer,22,6147,71.32,99.23,3.51,53,Fixed,71.23,239
1866,App Development,Fiverr,Expert,USA,PayPal,68,2533,60.49,96.87,4.16,32,Hourly,61.62,51
1867,Digital Marketing,PeoplePerHour,Expert,USA,Crypto,255,7769,47.61,52.16,3.72,45,Hourly,27.7,425
1868,Digital Marketing,Fiverr,Expert,Middle East,Mobile Banking,21,4850,26.23,58.24,4.65,51,Hourly,14.71,280
1869,Content Writing,PeoplePerHour,Intermediate,UK,PayPal,145,6432,34.42,56.59,4.64,37,Fixed,28.76,73
1870,Digital Marketing,PeoplePerHour,Intermediate,Europe,Bank Transfer,249,4879,71.56,86.3,3.95,59,Hourly,73.85,294
1871,Graphic Design,Toptal,Beginner,Europe,Mobile Banking,294,6203,26.3,90.89,3.7,54,Fixed,54.32,237
1872,App Development,Toptal,Expert,Middle East,PayPal,91,2844,64.06,60.68,3.73,18,Hourly,60.47,166
1873,Web Development,Toptal,Beginner,Canada,PayPal,203,7662,61.03,75.29,4.61,1,Hourly,28.0,139
1874,Graphic Design,PeoplePerHour,Expert,Europe,Mobile Banking,165,1147,97.19,92.04,3.66,21,Fixed,60.36,138
1875,Digital Marketing,PeoplePerHour,Beginner,Europe,PayPal,144,1688,10.77,86.64,3.42,28,Fixed,11.97,368
1876,SEO,Fiverr,Intermediate,USA,Bank Transfer,80,9900,15.27,77.11,3.17,16,Hourly,36.27,234
1877,Customer Support,Freelancer,Expert,Middle East,Crypto,23,9367,53.08,79.52,3.93,48,Hourly,53.87,2
1878,Web Development,Toptal,Intermediate,Europe,Crypto,54,8505,55.08,75.42,3.96,28,Fixed,20.23,255
1879,Graphic Design,Fiverr,Expert,Europe,Mobile Banking,236,210,8.79,64.88,4.68,22,Fixed,67.61,370
1880,App Development,Fiverr,Beginner,USA,Crypto,299,9498,83.46,78.25,3.44,83,Hourly,26.45,277
1881,Content Writing,Upwork,Expert,Europe,PayPal,16,5956,52.0,84.44,3.76,1,Fixed,55.66,3
1882,Graphic Design,Toptal,Intermediate,USA,PayPal,19,8552,37.93,93.67,4.62,42,Fixed,38.36,391
1883,SEO,Fiverr,Expert,Canada,Bank Transfer,32,8468,35.29,81.81,4.65,70,Hourly,51.72,269
1884,Digital Marketing,Upwork,Beginner,Australia,Crypto,296,8514,86.83,88.06,3.77,3,Hourly,17.52,211
1885,Web Development,Toptal,Expert,Asia,Mobile Banking,254,7131,23.69,58.0,3.92,80,Hourly,11.18,215
1886,Content Writing,PeoplePerHour,Intermediate,USA,PayPal,102,4462,20.24,73.08,3.61,81,Fixed,73.67,269
1887,Web Development,Upwork,Beginner,USA,Mobile Banking,43,3207,25.25,50.47,4.87,44,Hourly,28.87,475
1888,Content Writing,PeoplePerHour,Intermediate,Europe,PayPal,42,2388,64.38,62.33,3.24,27,Hourly,67.38,15
1889,Customer Support,Freelancer,Expert,USA,PayPal,183,5638,82.04,86.32,4.87,51,Fixed,79.95,415
1890,App Development,Freelancer,Intermediate,Middle East,Bank Transfer,101,1651,36.44,99.59,4.37,24,Hourly,24.8,63
1891,Web Development,Freelancer,Expert,UK,Crypto,286,5938,21.48,54.96,4.06,20,Fixed,28.56,238
1892,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,242,3768,24.87,70.07,3.07,32,Fixed,56.4,459
1893,App Development,Fiverr,Intermediate,Canada,Crypto,168,5596,63.82,90.0,3.95,13,Hourly,77.58,15
1894,App Development,Freelancer,Intermediate,USA,Mobile Banking,101,1975,28.37,60.2,3.82,43,Hourly,74.11,51
1895,Customer Support,Fiverr,Expert,Middle East,Crypto,261,8808,88.34,77.75,3.32,20,Fixed,45.2,18
1896,Content Writing,Fiverr,Intermediate,Europe,Mobile Banking,266,2965,14.87,86.65,4.31,2,Hourly,65.66,324
1897,Data Entry,Toptal,Intermediate,Europe,PayPal,297,6948,8.08,80.8,4.94,68,Fixed,19.5,395
1898,Web Development,Fiverr,Beginner,Asia,Mobile Banking,262,8493,13.4,59.4,4.12,60,Fixed,78.42,92
1899,Web Development,Fiverr,Expert,Australia,Mobile Banking,253,5702,85.34,67.77,4.43,89,Hourly,77.5,260
1900,Graphic Design,Freelancer,Expert,Canada,PayPal,249,3551,66.87,89.19,3.14,4,Hourly,21.46,297
1901,Content Writing,Fiverr,Beginner,Middle East,Mobile Banking,255,7324,95.99,77.71,3.84,17,Fixed,30.96,16
1902,SEO,PeoplePerHour,Beginner,Middle East,Mobile Banking,127,1652,36.95,50.26,3.23,1,Fixed,17.01,110
1903,Data Entry,Freelancer,Expert,Asia,PayPal,173,7409,25.2,88.05,4.23,33,Hourly,29.02,327
1904,Digital Marketing,Upwork,Beginner,Asia,PayPal,179,563,58.39,51.77,4.88,30,Fixed,67.12,359
1905,Graphic Design,Freelancer,Beginner,Europe,PayPal,273,8683,56.09,87.29,4.32,5,Fixed,36.48,487
1906,Customer Support,Fiverr,Beginner,Australia,Crypto,208,8242,61.15,60.12,3.15,12,Fixed,16.19,93
1907,Data Entry,PeoplePerHour,Expert,Europe,PayPal,70,6551,38.02,97.9,3.71,32,Hourly,33.96,9
1908,Content Writing,Freelancer,Beginner,Australia,PayPal,63,952,5.56,68.4,4.1,38,Fixed,78.7,211
1909,Data Entry,PeoplePerHour,Intermediate,UK,Mobile Banking,223,5769,8.33,66.35,3.81,17,Fixed,54.08,236
1910,Customer Support,Upwork,Intermediate,Middle East,Bank Transfer,270,9462,68.06,57.44,4.67,58,Hourly,39.13,253
1911,App Development,Upwork,Expert,Asia,Bank Transfer,145,8198,54.71,65.28,4.63,40,Fixed,21.66,15
1912,Web Development,Toptal,Beginner,UK,Crypto,240,2371,83.0,93.83,4.22,24,Fixed,79.03,488
1913,App Development,Toptal,Intermediate,Europe,Crypto,222,905,33.54,99.82,3.75,12,Hourly,67.46,143
1914,Web Development,Freelancer,Expert,Canada,Bank Transfer,19,1067,82.47,68.42,3.51,19,Hourly,29.7,41
1915,Graphic Design,Toptal,Intermediate,USA,Bank Transfer,142,5329,45.42,72.43,3.21,29,Hourly,14.9,2
1916,Customer Support,PeoplePerHour,Beginner,Canada,PayPal,236,7762,14.19,86.1,3.71,85,Hourly,13.96,406
1917,Content Writing,Toptal,Expert,Canada,Mobile Banking,93,4730,97.9,94.31,3.83,52,Hourly,18.43,469
1918,Content Writing,PeoplePerHour,Intermediate,USA,PayPal,81,7122,53.63,79.65,4.35,17,Fixed,50.65,376
1919,Data Entry,Toptal,Expert,Middle East,Crypto,140,6674,64.8,69.58,4.32,73,Fixed,75.01,155
1920,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,114,245,68.73,70.63,3.14,21,Hourly,44.77,493
1921,Content Writing,Toptal,Intermediate,UK,Crypto,95,4744,39.43,84.78,3.79,60,Fixed,69.01,172
1922,SEO,Fiverr,Beginner,Middle East,PayPal,194,9574,76.02,50.16,3.36,75,Hourly,41.21,483
1923,SEO,Fiverr,Beginner,USA,Crypto,77,4701,87.68,80.98,3.31,20,Fixed,59.6,451
1924,App Development,Toptal,Intermediate,Australia,Crypto,177,7041,41.78,67.77,4.65,53,Fixed,61.23,485
1925,Web Development,PeoplePerHour,Expert,Canada,Mobile Banking,39,9759,67.42,89.71,3.08,80,Fixed,22.18,23
1926,Data Entry,Freelancer,Expert,Europe,Crypto,214,2747,76.93,54.65,3.84,63,Hourly,35.29,274
1927,Digital Marketing,Upwork,Beginner,UK,PayPal,137,1107,23.06,79.41,3.34,57,Hourly,54.61,74
1928,Customer Support,Fiverr,Intermediate,Middle East,Mobile Banking,287,5257,36.6,74.05,4.76,29,Hourly,14.95,39
1929,Web Development,Toptal,Beginner,Europe,Crypto,202,2842,15.34,82.12,4.11,1,Fixed,35.31,301
1930,Graphic Design,Upwork,Intermediate,Asia,PayPal,36,470,62.21,53.24,3.46,82,Hourly,47.44,39
1931,Content Writing,Fiverr,Intermediate,USA,Bank Transfer,140,2864,81.09,79.0,4.0,59,Fixed,79.74,61
1932,Web Development,Freelancer,Beginner,Europe,Mobile Banking,252,2890,63.03,78.07,4.46,64,Fixed,43.22,237
